ID2,X,Year,Measurement.date,Unit.x,Plot.x,Species.x,Number,Health,Condition,HT.cm,RCD.mm,Notes,ID3,ID.x,ID4,HT.cm.initial,RCD.mm.initial,Soil,Slash,VSMxtree,Planting.date,MT,Treatment,SGgw,Time.months,Biomass.g,Biomass.initial.g,RG.g.month,survival,bi.cond,placeholder,MYC,ID_new.x,Unit.y,Species.y,myc.legacy.type,myc.species.type,Plot.y,Num.,Tag.ID,Prox,plot,Position,N15.corrected,Location,ID.y,REALGrowth,myc.species..type,Survival,Moisture,leg_pos,ID_new.y,growth_prcnt_chnge,prcnt_chnge_growth,PCG,myc_pos
14.7.ACSA.12,2443,2022,9/12/2022,14,7,ACSA,12,L,H1,42.5,4.5,,2022.14.7.ACSA.12,14.7,2022.14.7.ACSA,26,3.1,S,1,29.4,5/17/2021,EcM,Cut,0.56,16.1,5.04441,1.464512747,0.222353867,1,1,1,AM.s,____________,14,ACSA,EcM,AM,7,12,14_7 ACSA_12,Center,6,Center,3.694865582,14_6,14_6.Center.ACSA,-1.17395111,AM,1,29.4,EcM Center,14.7.ACSA.12,0,0,63.46153846,AM Center
14.7.ACSA.12,2443,2022,9/12/2022,14,7,ACSA,12,L,H1,42.5,4.5,,2022.14.7.ACSA.12,14.7,2022.14.7.ACSA,26,3.1,S,1,29.4,5/17/2021,EcM,Cut,0.56,16.1,5.04441,1.464512747,0.222353867,1,1,1,AM.s,____________,14,ACSA,EcM,AM,7,12,14_7 ACSA_12,Center,5,Center,2.64303182,14_5,14_5.Center.ACSA,NA,AM,1,29.4,EcM Center,14.7.ACSA.12,0,0,63.46153846,AM Center
14.7.ACSA.13,1158,2021,8/23/2021,14,7,ACSA,13,L,HI1 ,25,3.3,,2021.14.7.ACSA.13,14.7,2021.14.7.ACSA,19,2.4,U,4,24.3,5/17/2021,EcM,Cut,0.56,3.266666667,1.595748,0.64146432,0.292127657,1,1,1,AM.s,____________,14,ACSA,EcM,AM,7,13,14_7 ACSA_13,Center,5,Edge,0.758569601,14_5,14_5.Edge.ACSA,1.033234045,AM,1,24.3,EcM Edge,14.7.ACSA.13,0,0,31.57894737,AM Edge
14.7.ACSA.13,1158,2021,8/23/2021,14,7,ACSA,13,L,HI1 ,25,3.3,,2021.14.7.ACSA.13,14.7,2021.14.7.ACSA,19,2.4,U,4,24.3,5/17/2021,EcM,Cut,0.56,3.266666667,1.595748,0.64146432,0.292127657,1,1,1,AM.s,____________,14,ACSA,EcM,AM,7,13,14_7 ACSA_13,Center,6,Center,3.694865582,14_6,14_6.Center.ACSA,-1.17395111,AM,1,24.3,EcM Center,14.7.ACSA.13,0,0,31.57894737,AM Center
14.7.ACSA.13,1158,2021,8/23/2021,14,7,ACSA,13,L,HI1 ,25,3.3,,2021.14.7.ACSA.13,14.7,2021.14.7.ACSA,19,2.4,U,4,24.3,5/17/2021,EcM,Cut,0.56,3.266666667,1.595748,0.64146432,0.292127657,1,1,1,AM.s,____________,14,ACSA,EcM,AM,7,13,14_7 ACSA_13,Center,5,Center,2.64303182,14_5,14_5.Center.ACSA,NA,AM,1,24.3,EcM Center,14.7.ACSA.13,0,0,31.57894737,AM Center
14.7.ACSA.13,1158,2021,8/23/2021,14,7,ACSA,13,L,HI1 ,25,3.3,,2021.14.7.ACSA.13,14.7,2021.14.7.ACSA,19,2.4,U,4,24.3,5/17/2021,EcM,Cut,0.56,3.266666667,1.595748,0.64146432,0.292127657,1,1,1,AM.s,____________,14,ACSA,EcM,AM,7,13,14_7 ACSA_13,Center,7,Center,1.849161491,14_7,14_7.Center.ACSA,8.195295664,AM,1,24.3,EcM Center,14.7.ACSA.13,0,0,31.57894737,AM Center
14.7.ACSA.13,1158,2021,8/23/2021,14,7,ACSA,13,L,HI1 ,25,3.3,,2021.14.7.ACSA.13,14.7,2021.14.7.ACSA,19,2.4,U,4,24.3,5/17/2021,EcM,Cut,0.56,3.266666667,1.595748,0.64146432,0.292127657,1,1,1,AM.s,____________,14,ACSA,EcM,AM,7,13,14_7 ACSA_13,Center,6,Edge,-0.251620238,14_6,14_6.Edge.ACSA,0.400203225,AM,1,24.3,EcM Edge,14.7.ACSA.13,0,0,31.57894737,AM Edge
14.7.ACSA.13,1158,2021,8/23/2021,14,7,ACSA,13,L,HI1 ,25,3.3,,2021.14.7.ACSA.13,14.7,2021.14.7.ACSA,19,2.4,U,4,24.3,5/17/2021,EcM,Cut,0.56,3.266666667,1.595748,0.64146432,0.292127657,1,1,1,AM.s,____________,14,ACSA,EcM,AM,7,13,14_7 ACSA_13,Center,7,Edge,2.120477932,14_7,14_7.Edge.ACSA,0.470303503,AM,1,24.3,EcM Edge,14.7.ACSA.13,0,0,31.57894737,AM Edge
14.7.ACSA.13,2444,2022,9/12/2022,14,7,ACSA,13,L,,44,5.8,,2022.14.7.ACSA.13,14.7,2022.14.7.ACSA,19,2.4,U,4,24.3,5/17/2021,EcM,Cut,0.56,16.1,8.675711147,0.64146432,0.499021542,1,1,1,AM.s,____________,14,ACSA,EcM,AM,7,13,14_7 ACSA_13,Center,5,Edge,0.758569601,14_5,14_5.Edge.ACSA,1.033234045,AM,1,24.3,EcM Edge,14.7.ACSA.13,0,0,131.5789474,AM Edge
14.7.ACSA.13,2444,2022,9/12/2022,14,7,ACSA,13,L,,44,5.8,,2022.14.7.ACSA.13,14.7,2022.14.7.ACSA,19,2.4,U,4,24.3,5/17/2021,EcM,Cut,0.56,16.1,8.675711147,0.64146432,0.499021542,1,1,1,AM.s,____________,14,ACSA,EcM,AM,7,13,14_7 ACSA_13,Center,6,Center,3.694865582,14_6,14_6.Center.ACSA,-1.17395111,AM,1,24.3,EcM Center,14.7.ACSA.13,0,0,131.5789474,AM Center
14.7.ACSA.13,2444,2022,9/12/2022,14,7,ACSA,13,L,,44,5.8,,2022.14.7.ACSA.13,14.7,2022.14.7.ACSA,19,2.4,U,4,24.3,5/17/2021,EcM,Cut,0.56,16.1,8.675711147,0.64146432,0.499021542,1,1,1,AM.s,____________,14,ACSA,EcM,AM,7,13,14_7 ACSA_13,Center,5,Center,2.64303182,14_5,14_5.Center.ACSA,NA,AM,1,24.3,EcM Center,14.7.ACSA.13,0,0,131.5789474,AM Center
14.7.ACSA.13,2444,2022,9/12/2022,14,7,ACSA,13,L,,44,5.8,,2022.14.7.ACSA.13,14.7,2022.14.7.ACSA,19,2.4,U,4,24.3,5/17/2021,EcM,Cut,0.56,16.1,8.675711147,0.64146432,0.499021542,1,1,1,AM.s,____________,14,ACSA,EcM,AM,7,13,14_7 ACSA_13,Center,7,Center,1.849161491,14_7,14_7.Center.ACSA,8.195295664,AM,1,24.3,EcM Center,14.7.ACSA.13,0,0,131.5789474,AM Center
14.7.ACSA.13,2444,2022,9/12/2022,14,7,ACSA,13,L,,44,5.8,,2022.14.7.ACSA.13,14.7,2022.14.7.ACSA,19,2.4,U,4,24.3,5/17/2021,EcM,Cut,0.56,16.1,8.675711147,0.64146432,0.499021542,1,1,1,AM.s,____________,14,ACSA,EcM,AM,7,13,14_7 ACSA_13,Center,6,Edge,-0.251620238,14_6,14_6.Edge.ACSA,0.400203225,AM,1,24.3,EcM Edge,14.7.ACSA.13,0,0,131.5789474,AM Edge
14.7.ACSA.13,2444,2022,9/12/2022,14,7,ACSA,13,L,,44,5.8,,2022.14.7.ACSA.13,14.7,2022.14.7.ACSA,19,2.4,U,4,24.3,5/17/2021,EcM,Cut,0.56,16.1,8.675711147,0.64146432,0.499021542,1,1,1,AM.s,____________,14,ACSA,EcM,AM,7,13,14_7 ACSA_13,Center,7,Edge,2.120477932,14_7,14_7.Edge.ACSA,0.470303503,AM,1,24.3,EcM Edge,14.7.ACSA.13,0,0,131.5789474,AM Edge
14.7.ACSA.14,1159,2021,8/23/2021,14,7,ACSA,14,L,HI1 ,52.5,5.3,,2021.14.7.ACSA.14,14.7,2021.14.7.ACSA,49,4.4,U,1,23.6,5/17/2021,EcM,Cut,0.56,3.266666667,8.6438548,5.560295253,0.9439468,1,1,1,AM.s,____________,14,ACSA,EcM,AM,7,14,14_7 ACSA_14,Center,5,Center,2.64303182,14_5,14_5.Center.ACSA,NA,AM,1,23.6,EcM Center,14.7.ACSA.14,0,0,7.142857143,AM Center
14.7.ACSA.14,1159,2021,8/23/2021,14,7,ACSA,14,L,HI1 ,52.5,5.3,,2021.14.7.ACSA.14,14.7,2021.14.7.ACSA,49,4.4,U,1,23.6,5/17/2021,EcM,Cut,0.56,3.266666667,8.6438548,5.560295253,0.9439468,1,1,1,AM.s,____________,14,ACSA,EcM,AM,7,14,14_7 ACSA_14,Center,5,Edge,0.758569601,14_5,14_5.Edge.ACSA,1.033234045,AM,1,23.6,EcM Edge,14.7.ACSA.14,0,0,7.142857143,AM Edge
14.7.ACSA.14,1159,2021,8/23/2021,14,7,ACSA,14,L,HI1 ,52.5,5.3,,2021.14.7.ACSA.14,14.7,2021.14.7.ACSA,49,4.4,U,1,23.6,5/17/2021,EcM,Cut,0.56,3.266666667,8.6438548,5.560295253,0.9439468,1,1,1,AM.s,____________,14,ACSA,EcM,AM,7,14,14_7 ACSA_14,Center,6,Edge,-0.251620238,14_6,14_6.Edge.ACSA,0.400203225,AM,1,23.6,EcM Edge,14.7.ACSA.14,0,0,7.142857143,AM Edge
14.7.ACSA.14,1159,2021,8/23/2021,14,7,ACSA,14,L,HI1 ,52.5,5.3,,2021.14.7.ACSA.14,14.7,2021.14.7.ACSA,49,4.4,U,1,23.6,5/17/2021,EcM,Cut,0.56,3.266666667,8.6438548,5.560295253,0.9439468,1,1,1,AM.s,____________,14,ACSA,EcM,AM,7,14,14_7 ACSA_14,Center,7,Center,1.849161491,14_7,14_7.Center.ACSA,8.195295664,AM,1,23.6,EcM Center,14.7.ACSA.14,0,0,7.142857143,AM Center
14.7.ACSA.14,1159,2021,8/23/2021,14,7,ACSA,14,L,HI1 ,52.5,5.3,,2021.14.7.ACSA.14,14.7,2021.14.7.ACSA,49,4.4,U,1,23.6,5/17/2021,EcM,Cut,0.56,3.266666667,8.6438548,5.560295253,0.9439468,1,1,1,AM.s,____________,14,ACSA,EcM,AM,7,14,14_7 ACSA_14,Center,7,Edge,2.120477932,14_7,14_7.Edge.ACSA,0.470303503,AM,1,23.6,EcM Edge,14.7.ACSA.14,0,0,7.142857143,AM Edge
14.7.ACSA.14,1159,2021,8/23/2021,14,7,ACSA,14,L,HI1 ,52.5,5.3,,2021.14.7.ACSA.14,14.7,2021.14.7.ACSA,49,4.4,U,1,23.6,5/17/2021,EcM,Cut,0.56,3.266666667,8.6438548,5.560295253,0.9439468,1,1,1,AM.s,____________,14,ACSA,EcM,AM,7,14,14_7 ACSA_14,Center,6,Center,3.694865582,14_6,14_6.Center.ACSA,-1.17395111,AM,1,23.6,EcM Center,14.7.ACSA.14,0,0,7.142857143,AM Center
14.7.ACSA.14,2445,2022,9/12/2022,14,7,ACSA,14,L,H1,57,7.5,,2022.14.7.ACSA.14,14.7,2022.14.7.ACSA,49,4.4,U,1,23.6,5/17/2021,EcM,Cut,0.56,16.1,18.7929,5.560295253,0.821900916,1,1,1,AM.s,____________,14,ACSA,EcM,AM,7,14,14_7 ACSA_14,Center,5,Center,2.64303182,14_5,14_5.Center.ACSA,NA,AM,1,23.6,EcM Center,14.7.ACSA.14,0,0,16.32653061,AM Center
14.7.ACSA.14,2445,2022,9/12/2022,14,7,ACSA,14,L,H1,57,7.5,,2022.14.7.ACSA.14,14.7,2022.14.7.ACSA,49,4.4,U,1,23.6,5/17/2021,EcM,Cut,0.56,16.1,18.7929,5.560295253,0.821900916,1,1,1,AM.s,____________,14,ACSA,EcM,AM,7,14,14_7 ACSA_14,Center,5,Edge,0.758569601,14_5,14_5.Edge.ACSA,1.033234045,AM,1,23.6,EcM Edge,14.7.ACSA.14,0,0,16.32653061,AM Edge
14.7.ACSA.14,2445,2022,9/12/2022,14,7,ACSA,14,L,H1,57,7.5,,2022.14.7.ACSA.14,14.7,2022.14.7.ACSA,49,4.4,U,1,23.6,5/17/2021,EcM,Cut,0.56,16.1,18.7929,5.560295253,0.821900916,1,1,1,AM.s,____________,14,ACSA,EcM,AM,7,14,14_7 ACSA_14,Center,6,Edge,-0.251620238,14_6,14_6.Edge.ACSA,0.400203225,AM,1,23.6,EcM Edge,14.7.ACSA.14,0,0,16.32653061,AM Edge
14.7.ACSA.14,2445,2022,9/12/2022,14,7,ACSA,14,L,H1,57,7.5,,2022.14.7.ACSA.14,14.7,2022.14.7.ACSA,49,4.4,U,1,23.6,5/17/2021,EcM,Cut,0.56,16.1,18.7929,5.560295253,0.821900916,1,1,1,AM.s,____________,14,ACSA,EcM,AM,7,14,14_7 ACSA_14,Center,7,Center,1.849161491,14_7,14_7.Center.ACSA,8.195295664,AM,1,23.6,EcM Center,14.7.ACSA.14,0,0,16.32653061,AM Center
14.7.ACSA.14,2445,2022,9/12/2022,14,7,ACSA,14,L,H1,57,7.5,,2022.14.7.ACSA.14,14.7,2022.14.7.ACSA,49,4.4,U,1,23.6,5/17/2021,EcM,Cut,0.56,16.1,18.7929,5.560295253,0.821900916,1,1,1,AM.s,____________,14,ACSA,EcM,AM,7,14,14_7 ACSA_14,Center,7,Edge,2.120477932,14_7,14_7.Edge.ACSA,0.470303503,AM,1,23.6,EcM Edge,14.7.ACSA.14,0,0,16.32653061,AM Edge
14.7.ACSA.14,2445,2022,9/12/2022,14,7,ACSA,14,L,H1,57,7.5,,2022.14.7.ACSA.14,14.7,2022.14.7.ACSA,49,4.4,U,1,23.6,5/17/2021,EcM,Cut,0.56,16.1,18.7929,5.560295253,0.821900916,1,1,1,AM.s,____________,14,ACSA,EcM,AM,7,14,14_7 ACSA_14,Center,6,Center,3.694865582,14_6,14_6.Center.ACSA,-1.17395111,AM,1,23.6,EcM Center,14.7.ACSA.14,0,0,16.32653061,AM Center
14.7.ACSA.16,1161,2021,8/23/2021,14,7,ACSA,16,D, ,NA,NA,,2021.14.7.ACSA.16,14.7,2021.14.7.ACSA,32,2.4,U,1,18.1,5/17/2021,EcM,Cut,0.56,3.266666667,NA,1.08036096,NA,0,0,1,AM.s,____________,14,ACSA,EcM,AM,7,16,14_7 ACSA_16,Edge,7,Edge,2.120477932,14_7,14_7.Edge.ACSA,0.470303503,AM,0,18.1,EcM Edge,14.7.ACSA.16,0,0,NA,AM Edge
14.7.ACSA.16,1161,2021,8/23/2021,14,7,ACSA,16,D, ,NA,NA,,2021.14.7.ACSA.16,14.7,2021.14.7.ACSA,32,2.4,U,1,18.1,5/17/2021,EcM,Cut,0.56,3.266666667,NA,1.08036096,NA,0,0,1,AM.s,____________,14,ACSA,EcM,AM,7,16,14_7 ACSA_16,Edge,5,Center,2.64303182,14_5,14_5.Center.ACSA,NA,AM,0,18.1,EcM Center,14.7.ACSA.16,0,0,NA,AM Center
14.7.ACSA.16,1161,2021,8/23/2021,14,7,ACSA,16,D, ,NA,NA,,2021.14.7.ACSA.16,14.7,2021.14.7.ACSA,32,2.4,U,1,18.1,5/17/2021,EcM,Cut,0.56,3.266666667,NA,1.08036096,NA,0,0,1,AM.s,____________,14,ACSA,EcM,AM,7,16,14_7 ACSA_16,Edge,6,Center,3.694865582,14_6,14_6.Center.ACSA,-1.17395111,AM,0,18.1,EcM Center,14.7.ACSA.16,0,0,NA,AM Center
14.7.ACSA.16,1161,2021,8/23/2021,14,7,ACSA,16,D, ,NA,NA,,2021.14.7.ACSA.16,14.7,2021.14.7.ACSA,32,2.4,U,1,18.1,5/17/2021,EcM,Cut,0.56,3.266666667,NA,1.08036096,NA,0,0,1,AM.s,____________,14,ACSA,EcM,AM,7,16,14_7 ACSA_16,Edge,5,Edge,0.758569601,14_5,14_5.Edge.ACSA,1.033234045,AM,0,18.1,EcM Edge,14.7.ACSA.16,0,0,NA,AM Edge
14.7.ACSA.16,1161,2021,8/23/2021,14,7,ACSA,16,D, ,NA,NA,,2021.14.7.ACSA.16,14.7,2021.14.7.ACSA,32,2.4,U,1,18.1,5/17/2021,EcM,Cut,0.56,3.266666667,NA,1.08036096,NA,0,0,1,AM.s,____________,14,ACSA,EcM,AM,7,16,14_7 ACSA_16,Edge,7,Center,1.849161491,14_7,14_7.Center.ACSA,8.195295664,AM,0,18.1,EcM Center,14.7.ACSA.16,0,0,NA,AM Center
14.7.ACSA.16,1161,2021,8/23/2021,14,7,ACSA,16,D, ,NA,NA,,2021.14.7.ACSA.16,14.7,2021.14.7.ACSA,32,2.4,U,1,18.1,5/17/2021,EcM,Cut,0.56,3.266666667,NA,1.08036096,NA,0,0,1,AM.s,____________,14,ACSA,EcM,AM,7,16,14_7 ACSA_16,Edge,6,Edge,-0.251620238,14_6,14_6.Edge.ACSA,0.400203225,AM,0,18.1,EcM Edge,14.7.ACSA.16,0,0,NA,AM Edge
14.7.ACSA.16,2447,2022,9/12/2022,14,7,ACSA,16,D,,NA,NA,,2022.14.7.ACSA.16,14.7,2022.14.7.ACSA,32,2.4,U,1,18.1,5/17/2021,EcM,Cut,0.56,16.1,NA,1.08036096,NA,0,0,1,AM.s,____________,14,ACSA,EcM,AM,7,16,14_7 ACSA_16,Edge,7,Edge,2.120477932,14_7,14_7.Edge.ACSA,0.470303503,AM,0,18.1,EcM Edge,14.7.ACSA.16,0,0,NA,AM Edge
14.7.ACSA.16,2447,2022,9/12/2022,14,7,ACSA,16,D,,NA,NA,,2022.14.7.ACSA.16,14.7,2022.14.7.ACSA,32,2.4,U,1,18.1,5/17/2021,EcM,Cut,0.56,16.1,NA,1.08036096,NA,0,0,1,AM.s,____________,14,ACSA,EcM,AM,7,16,14_7 ACSA_16,Edge,5,Center,2.64303182,14_5,14_5.Center.ACSA,NA,AM,0,18.1,EcM Center,14.7.ACSA.16,0,0,NA,AM Center
14.7.ACSA.16,2447,2022,9/12/2022,14,7,ACSA,16,D,,NA,NA,,2022.14.7.ACSA.16,14.7,2022.14.7.ACSA,32,2.4,U,1,18.1,5/17/2021,EcM,Cut,0.56,16.1,NA,1.08036096,NA,0,0,1,AM.s,____________,14,ACSA,EcM,AM,7,16,14_7 ACSA_16,Edge,6,Center,3.694865582,14_6,14_6.Center.ACSA,-1.17395111,AM,0,18.1,EcM Center,14.7.ACSA.16,0,0,NA,AM Center
14.7.ACSA.16,2447,2022,9/12/2022,14,7,ACSA,16,D,,NA,NA,,2022.14.7.ACSA.16,14.7,2022.14.7.ACSA,32,2.4,U,1,18.1,5/17/2021,EcM,Cut,0.56,16.1,NA,1.08036096,NA,0,0,1,AM.s,____________,14,ACSA,EcM,AM,7,16,14_7 ACSA_16,Edge,5,Edge,0.758569601,14_5,14_5.Edge.ACSA,1.033234045,AM,0,18.1,EcM Edge,14.7.ACSA.16,0,0,NA,AM Edge
14.7.ACSA.16,2447,2022,9/12/2022,14,7,ACSA,16,D,,NA,NA,,2022.14.7.ACSA.16,14.7,2022.14.7.ACSA,32,2.4,U,1,18.1,5/17/2021,EcM,Cut,0.56,16.1,NA,1.08036096,NA,0,0,1,AM.s,____________,14,ACSA,EcM,AM,7,16,14_7 ACSA_16,Edge,7,Center,1.849161491,14_7,14_7.Center.ACSA,8.195295664,AM,0,18.1,EcM Center,14.7.ACSA.16,0,0,NA,AM Center
14.7.ACSA.16,2447,2022,9/12/2022,14,7,ACSA,16,D,,NA,NA,,2022.14.7.ACSA.16,14.7,2022.14.7.ACSA,32,2.4,U,1,18.1,5/17/2021,EcM,Cut,0.56,16.1,NA,1.08036096,NA,0,0,1,AM.s,____________,14,ACSA,EcM,AM,7,16,14_7 ACSA_16,Edge,6,Edge,-0.251620238,14_6,14_6.Edge.ACSA,0.400203225,AM,0,18.1,EcM Edge,14.7.ACSA.16,0,0,NA,AM Edge
14.7.ACSA.18,2449,2022,9/12/2022,14,7,ACSA,18,L,H1,71.5,9.8,check location,2022.14.7.ACSA.18,14.7,2022.14.7.ACSA,35,3.4,U,0,11.3,5/17/2021,EcM,Cut,0.56,16.1,40.24895541,2.371495467,2.352637264,1,1,1,AM.s,____________,14,ACSA,EcM,AM,7,18,14_7 ACSA_18,Center,6,Center,3.694865582,14_6,14_6.Center.ACSA,-1.17395111,AM,1,11.3,EcM Center,14.7.ACSA.18,0,0,104.2857143,AM Center
14.7.ACSA.18,2449,2022,9/12/2022,14,7,ACSA,18,L,H1,71.5,9.8,check location,2022.14.7.ACSA.18,14.7,2022.14.7.ACSA,35,3.4,U,0,11.3,5/17/2021,EcM,Cut,0.56,16.1,40.24895541,2.371495467,2.352637264,1,1,1,AM.s,____________,14,ACSA,EcM,AM,7,18,14_7 ACSA_18,Center,7,Center,1.849161491,14_7,14_7.Center.ACSA,8.195295664,AM,1,11.3,EcM Center,14.7.ACSA.18,0,0,104.2857143,AM Center
14.7.ACSA.18,2449,2022,9/12/2022,14,7,ACSA,18,L,H1,71.5,9.8,check location,2022.14.7.ACSA.18,14.7,2022.14.7.ACSA,35,3.4,U,0,11.3,5/17/2021,EcM,Cut,0.56,16.1,40.24895541,2.371495467,2.352637264,1,1,1,AM.s,____________,14,ACSA,EcM,AM,7,18,14_7 ACSA_18,Center,5,Center,2.64303182,14_5,14_5.Center.ACSA,NA,AM,1,11.3,EcM Center,14.7.ACSA.18,0,0,104.2857143,AM Center
14.7.ACSA.18,2449,2022,9/12/2022,14,7,ACSA,18,L,H1,71.5,9.8,check location,2022.14.7.ACSA.18,14.7,2022.14.7.ACSA,35,3.4,U,0,11.3,5/17/2021,EcM,Cut,0.56,16.1,40.24895541,2.371495467,2.352637264,1,1,1,AM.s,____________,14,ACSA,EcM,AM,7,18,14_7 ACSA_18,Center,7,Edge,2.120477932,14_7,14_7.Edge.ACSA,0.470303503,AM,1,11.3,EcM Edge,14.7.ACSA.18,0,0,104.2857143,AM Edge
14.7.ACSA.18,2449,2022,9/12/2022,14,7,ACSA,18,L,H1,71.5,9.8,check location,2022.14.7.ACSA.18,14.7,2022.14.7.ACSA,35,3.4,U,0,11.3,5/17/2021,EcM,Cut,0.56,16.1,40.24895541,2.371495467,2.352637264,1,1,1,AM.s,____________,14,ACSA,EcM,AM,7,18,14_7 ACSA_18,Center,6,Edge,-0.251620238,14_6,14_6.Edge.ACSA,0.400203225,AM,1,11.3,EcM Edge,14.7.ACSA.18,0,0,104.2857143,AM Edge
14.7.ACSA.18,2449,2022,9/12/2022,14,7,ACSA,18,L,H1,71.5,9.8,check location,2022.14.7.ACSA.18,14.7,2022.14.7.ACSA,35,3.4,U,0,11.3,5/17/2021,EcM,Cut,0.56,16.1,40.24895541,2.371495467,2.352637264,1,1,1,AM.s,____________,14,ACSA,EcM,AM,7,18,14_7 ACSA_18,Center,5,Edge,0.758569601,14_5,14_5.Edge.ACSA,1.033234045,AM,1,11.3,EcM Edge,14.7.ACSA.18,0,0,104.2857143,AM Edge
14.7.ACSA.18,1163,2021,8/23/2021,14,7,ACSA,18,L,HI1 ,58.5,5.4,,2021.14.7.ACSA.18,14.7,2021.14.7.ACSA,35,3.4,U,0,11.3,5/17/2021,EcM,Cut,0.56,3.266666667,9.99861408,2.371495467,2.334832229,1,1,1,AM.s,____________,14,ACSA,EcM,AM,7,18,14_7 ACSA_18,Center,6,Center,3.694865582,14_6,14_6.Center.ACSA,-1.17395111,AM,1,11.3,EcM Center,14.7.ACSA.18,0,0,67.14285714,AM Center
14.7.ACSA.18,1163,2021,8/23/2021,14,7,ACSA,18,L,HI1 ,58.5,5.4,,2021.14.7.ACSA.18,14.7,2021.14.7.ACSA,35,3.4,U,0,11.3,5/17/2021,EcM,Cut,0.56,3.266666667,9.99861408,2.371495467,2.334832229,1,1,1,AM.s,____________,14,ACSA,EcM,AM,7,18,14_7 ACSA_18,Center,7,Center,1.849161491,14_7,14_7.Center.ACSA,8.195295664,AM,1,11.3,EcM Center,14.7.ACSA.18,0,0,67.14285714,AM Center
14.7.ACSA.18,1163,2021,8/23/2021,14,7,ACSA,18,L,HI1 ,58.5,5.4,,2021.14.7.ACSA.18,14.7,2021.14.7.ACSA,35,3.4,U,0,11.3,5/17/2021,EcM,Cut,0.56,3.266666667,9.99861408,2.371495467,2.334832229,1,1,1,AM.s,____________,14,ACSA,EcM,AM,7,18,14_7 ACSA_18,Center,5,Center,2.64303182,14_5,14_5.Center.ACSA,NA,AM,1,11.3,EcM Center,14.7.ACSA.18,0,0,67.14285714,AM Center
14.7.ACSA.18,1163,2021,8/23/2021,14,7,ACSA,18,L,HI1 ,58.5,5.4,,2021.14.7.ACSA.18,14.7,2021.14.7.ACSA,35,3.4,U,0,11.3,5/17/2021,EcM,Cut,0.56,3.266666667,9.99861408,2.371495467,2.334832229,1,1,1,AM.s,____________,14,ACSA,EcM,AM,7,18,14_7 ACSA_18,Center,7,Edge,2.120477932,14_7,14_7.Edge.ACSA,0.470303503,AM,1,11.3,EcM Edge,14.7.ACSA.18,0,0,67.14285714,AM Edge
14.7.ACSA.18,1163,2021,8/23/2021,14,7,ACSA,18,L,HI1 ,58.5,5.4,,2021.14.7.ACSA.18,14.7,2021.14.7.ACSA,35,3.4,U,0,11.3,5/17/2021,EcM,Cut,0.56,3.266666667,9.99861408,2.371495467,2.334832229,1,1,1,AM.s,____________,14,ACSA,EcM,AM,7,18,14_7 ACSA_18,Center,6,Edge,-0.251620238,14_6,14_6.Edge.ACSA,0.400203225,AM,1,11.3,EcM Edge,14.7.ACSA.18,0,0,67.14285714,AM Edge
14.7.ACSA.18,1163,2021,8/23/2021,14,7,ACSA,18,L,HI1 ,58.5,5.4,,2021.14.7.ACSA.18,14.7,2021.14.7.ACSA,35,3.4,U,0,11.3,5/17/2021,EcM,Cut,0.56,3.266666667,9.99861408,2.371495467,2.334832229,1,1,1,AM.s,____________,14,ACSA,EcM,AM,7,18,14_7 ACSA_18,Center,5,Edge,0.758569601,14_5,14_5.Edge.ACSA,1.033234045,AM,1,11.3,EcM Edge,14.7.ACSA.18,0,0,67.14285714,AM Edge
14.7.ACSA.2,2433,2022,9/12/2022,14,7,ACSA,2,V,H2,46.5,6.8,,2022.14.7.ACSA.2,14.7,2022.14.7.ACSA,39.5,5,U,0,20.5,5/17/2021,EcM,Cut,0.56,16.1,12.60280448,5.788066667,0.423275641,1,1,1,AM.s,___________,14,ACSA,EcM,AM,7,2,14_7 ACSA_2,Edge,6,Center,3.694865582,14_6,14_6.Center.ACSA,-1.17395111,AM,1,20.5,EcM Center,14.7.ACSA.2,0,0,17.72151899,AM Center
14.7.ACSA.2,2433,2022,9/12/2022,14,7,ACSA,2,V,H2,46.5,6.8,,2022.14.7.ACSA.2,14.7,2022.14.7.ACSA,39.5,5,U,0,20.5,5/17/2021,EcM,Cut,0.56,16.1,12.60280448,5.788066667,0.423275641,1,1,1,AM.s,___________,14,ACSA,EcM,AM,7,2,14_7 ACSA_2,Edge,5,Center,2.64303182,14_5,14_5.Center.ACSA,NA,AM,1,20.5,EcM Center,14.7.ACSA.2,0,0,17.72151899,AM Center
14.7.ACSA.2,2433,2022,9/12/2022,14,7,ACSA,2,V,H2,46.5,6.8,,2022.14.7.ACSA.2,14.7,2022.14.7.ACSA,39.5,5,U,0,20.5,5/17/2021,EcM,Cut,0.56,16.1,12.60280448,5.788066667,0.423275641,1,1,1,AM.s,___________,14,ACSA,EcM,AM,7,2,14_7 ACSA_2,Edge,7,Edge,2.120477932,14_7,14_7.Edge.ACSA,0.470303503,AM,1,20.5,EcM Edge,14.7.ACSA.2,0,0,17.72151899,AM Edge
